ID,Rating,Rarity,Element,Name,Series,2nd Series,Weapon,2nd Weapon,Race,2nd Race,Type,HP,ATK,VA,URL
4447,9.6,SSR,Wind,Sandalphon (Valentine),Valentine,-,Sabre,Katana,Primal,-,Balanced,1580,8100,Kenichi Suzumura,https://gbf.wiki/Sandalphon_(Valentine)
4041,9.4,SSR,Earth,Sara,Permanent,-,Melee,-,Human,-,Defense,2080,7200,Asuka Ōgame,https://gbf.wiki/Sara
3021,4.5,SR,Earth,Sara (Event),Permanent,-,Melee,-,Human,-,Defense,1300,4500,Asuka Ōgame,https://gbf.wiki/Sara_(Event)
4236,9.4,SSR,Light,Sara (Light),Permanent,-,Melee,-,Human,-,Defense,1840,7600,Asuka Ōgame,https://gbf.wiki/Sara_(Light)
3147,7.5,SR,Earth,Sara (Summer),Summer,-,Melee,-,Human,-,Defense,1510,5600,Asuka Ōgame,https://gbf.wiki/Sara_(Summer)
4008,9.3,SSR,Light,Sarunan,Permanent,-,Staff,-,Erune,-,Special,1340,8360,Daisuke Namikawa,https://gbf.wiki/Sarunan
4048,8.0,SSR,Dark,Sarunan (Dark),Permanent,-,Staff,-,Erune,-,Special,1340,8360,Daisuke Namikawa,https://gbf.wiki/Sarunan_(Dark)
3209,6.0,SR,Light,Sarya,Permanent,-,Gun,-,Draph,-,Special,1150,7310,Ari Ozawa,https://gbf.wiki/Sarya
3063,6.0,SR,Fire,Sarya (Event),Permanent,-,Gun,-,Draph,-,Special,840,5780,Ari Ozawa,https://gbf.wiki/Sarya_(Event)
4533,9.4,SSR,Fire,Sato,Permanent,-,Dagger,Katana,Human,-,Special,1260,8900,Anna Nagase,https://gbf.wiki/Sato
4280,9.7,SSR,Fire,Satyr,Permanent,-,Staff,Sabre,Primal,-,Defense,2110,6780,Manaka Iwami,https://gbf.wiki/Satyr
4375,9.7,SSR,Earth,Satyr (Earth),Permanent,-,Sabre,Harp,Primal,-,Heal,1765,6375,Manaka Iwami,https://gbf.wiki/Satyr_(Earth)
4554,9.8,SSR,Dark,Satyr (Halloween),Halloween,-,Staff,Sabre,Primal,-,Heal,1650,6950,Manaka Iwami,https://gbf.wiki/Satyr_(Halloween)
4122,9.4,SSR,Wind,Scathacha,Permanent,-,Melee,-,Erune,-,Attack,1610,7150,Sachiko Kojima,https://gbf.wiki/Scathacha
4260,9.3,SSR,Fire,Scathacha (Valentine),Valentine,-,Melee,-,Erune,-,Heal,1590,5760,Sachiko Kojima,https://gbf.wiki/Scathacha_(Valentine)
4175,9.5,SSR,Wind,Selfira,Permanent,-,Harp,-,Erune,-,Special,1160,7880,Yōko Hikasa,https://gbf.wiki/Selfira
3026,8.0,SR,Wind,Selfira (Event),Permanent,-,Harp,-,Erune,-,Heal,990,4200,Yōko Hikasa,https://gbf.wiki/Selfira_(Event)
3127,7.0,SR,Fire,Sen,Permanent,-,Melee,-,Erune,-,Attack,900,6750,Ryō Hirohashi,https://gbf.wiki/Sen
3169,7.5,SR,Wind,Sen (Holiday),Holiday,-,Melee,-,Erune,-,Attack,880,6850,Ryō Hirohashi,https://gbf.wiki/Sen_(Holiday)
4204,8.5,SSR,Wind,Sen (SSR),Permanent,-,Melee,-,Erune,-,Attack,1140,8700,Ryō Hirohashi,https://gbf.wiki/Sen_(SSR)
4448,9.2,SSR,Water,Sen (Valentine),Valentine,-,Melee,-,Erune,-,Attack,1120,8840,Ryō Hirohashi,https://gbf.wiki/Sen_(Valentine)
4036,,SSR,Wind,Seofon,Eternal,-,Sabre,-,Human,-,Attack,1477,10777,Junichi Suwabe,https://gbf.wiki/Seofon
4451,8.5,SSR,Wind,Seofon (Event),Eternal,Fantasy,Sabre,-,Human,-,Attack,1277,9777,Junichi Suwabe,https://gbf.wiki/Seofon_(Event)
4586,9.6,SSR,Dark,Seofon (Yukata),Eternal,Yukata,Sabre,Katana,Human,-,Attack,1277,9777,Junichi Suwabe,https://gbf.wiki/Seofon_(Yukata)
4035,,SSR,Dark,Seox,Eternal,-,Melee,-,Erune,-,Attack,1666,6666,Nobuyuki Hiyama,https://gbf.wiki/Seox
4262,9.0,SSR,Dark,Seox (Event),Eternal,-,Melee,-,Erune,-,Attack,1080,8100,Nobuyuki Hiyama,https://gbf.wiki/Seox_(Event)
4013,9.2,SSR,Light,Seruel,Permanent,-,Sabre,-,Erune,-,Attack,1150,8650,Toshiyuki Morikawa,https://gbf.wiki/Seruel
4250,9.2,SSR,Wind,Seruel (Holiday),Holiday,-,Sabre,Dagger,Erune,-,Defense,1725,6505,Toshiyuki Morikawa,https://gbf.wiki/Seruel_(Holiday)
4480,9.8,SSR,Light,Seruel (Summer),Summer,-,Sabre,-,Erune,-,Balanced,1500,7000,Toshiyuki Morikawa,https://gbf.wiki/Seruel_(Summer)
4576,9.4,SSR,Wind,Setsuna Sakurazaki,Tie-In / Collab,-,Katana,Melee,Other,-,Attack,1300,9500,Yū Kobayashi,https://gbf.wiki/Setsuna_Sakurazaki
3191,7.5,SR,Wind,Sevastien,Permanent,-,Sabre,-,Erune,-,Balanced,1100,5700,Yoshito Yasuhara,https://gbf.wiki/Sevastien
4548,9.6,SSR,Dark,Sevastien (SSR),Permanent,-,Sabre,-,Erune,-,Attack,1050,9000,Yoshito Yasuhara,https://gbf.wiki/Sevastien_(SSR)
3118,8.5,SR,Wind,Sevilbarra,Permanent,-,Katana,-,Harvin,-,Attack,1000,7400,Kazuyuki Okitsu,https://gbf.wiki/Sevilbarra
3258,8.0,SR,Light,Sevilbarra (Event),Permanent,-,Katana,-,Harvin,-,Attack,680,6500,Kazuyuki Okitsu,https://gbf.wiki/Sevilbarra_(Event)
4490,9.4,SSR,Fire,Sevilbarra (SSR),Permanent,-,Katana,-,Harvin,-,Attack,1356,9060,Kazuyuki Okitsu,https://gbf.wiki/Sevilbarra_(SSR)
3124,8.0,SR,Dark,Shao,Permanent,-,Staff,-,Erune,-,Special,1070,5350,Takahiro Sakurai,https://gbf.wiki/Shao
3194,7.5,SR,Wind,Shiki Ichinose,Tie-In / Collab,-,Staff,-,Human,-,Special,1100,4900,Kotomi Aihara,https://gbf.wiki/Shiki_Ichinose
4310,9.2,SSR,Wind,Shinobu Kocho,Tie-In / Collab,-,Katana,-,Human,-,Heal,1550,7200,Saori Hayami,https://gbf.wiki/Shinobu_Kocho
4362,9.3,SSR,Fire,Shinsengumi,Tie-In / Collab,-,Katana,Gun,Human,-,Attack,1500,7200,"Kazuya Nakai,Kenichi Suzumura",https://gbf.wiki/Shinsengumi
4333,9.5,SSR,Fire,Shion,Permanent,-,Katana,-,Human,-,Attack,950,11250,Shizuka Ishigami,https://gbf.wiki/Shion
4560,9.3,SSR,Dark,Shion (Collab),Tie-In / Collab,-,Sabre,Katana,Other,-,Attack,1402,10590,Mao Ichimichi,https://gbf.wiki/Shion_(Collab)
4410,9.7,SSR,Wind,Shion (Summer),Summer,-,Katana,-,Human,-,Defense,2000,6700,Shizuka Ishigami,https://gbf.wiki/Shion_(Summer)
4244,9.1,SSR,Light,Shitori,Permanent,-,Bow,Katana,Human,-,Balanced,1650,7750,Chika Anzai,https://gbf.wiki/Shitori
4196,9.7,SSR,Fire,Shiva,Grand,-,Spear,Staff,Primal,-,Attack,1240,11400,Shō Hayami,https://gbf.wiki/Shiva
4352,9.6,SSR,Light,Shiva (Summer),Summer,-,Spear,Staff,Primal,-,Attack,1300,11000,Shō Hayami,https://gbf.wiki/Shiva_(Summer)
4338,9.5,SSR,Wind,Sho,Permanent,-,Melee,-,Human,-,Attack,1100,10500,Kishō Taniyama,https://gbf.wiki/Sho
4273,9.3,SSR,Water,Shura,Permanent,-,Spear,-,Human,-,Balanced,1520,8400,Megumi Toyoguchi,https://gbf.wiki/Shura
4527,9.4,SSR,Earth,Shushuku,4saints,-,Dagger,-,Human,-,Balanced,1584,8080,Hiyori Kono,https://gbf.wiki/Shushuku
4025,9.4,SSR,Earth,Siegfried,Permanent,-,Sabre,Katana,Human,-,Special,1350,8320,Kazuhiko Inoue,https://gbf.wiki/Siegfried
4237,9.6,SSR,Fire,Siegfried (Fire),Permanent,-,Sabre,Katana,Human,-,Special,1200,9200,Kazuhiko Inoue,https://gbf.wiki/Siegfried_(Fire)
4485,9.3,SSR,Light,Siegfried (Light),Fantasy,-,Sabre,Katana,Human,-,Attack,1316,9420,Kazuhiko Inoue,https://gbf.wiki/Siegfried_(Light)
4344,9.3,SSR,Water,Siegfried (Summer),Summer,-,Spear,-,Human,-,Defense,1990,6850,Kazuhiko Inoue,https://gbf.wiki/Siegfried_(Summer)
4128,9.4,SSR,Wind,Siegfried (Yukata),Yukata,-,Sabre,Katana,Human,-,Attack,1330,9500,Kazuhiko Inoue,https://gbf.wiki/Siegfried_(Yukata)
3106,7.0,SR,Water,Sig,Permanent,-,Sabre,Spear,Human,-,Attack,1060,7200,Hitomi Nabatame,https://gbf.wiki/Sig
3028,6.0,SR,Water,Sig (Event),Permanent,-,Spear,-,Human,-,Attack,850,5900,Hitomi Nabatame,https://gbf.wiki/Sig_(Event)
4049,9.2,SSR,Water,Silva,Permanent,-,Gun,-,Human,-,Attack,1350,9250,Aya Hisakawa,https://gbf.wiki/Silva
4187,9.3,SSR,Light,Silva (Light),Permanent,-,Gun,-,Human,-,Attack,1240,9800,Aya Hisakawa,https://gbf.wiki/Silva_(Light)
4291,9.5,SSR,Earth,Silva (Summer),Summer,-,Gun,-,Human,-,Attack,1280,9600,Aya Hisakawa,https://gbf.wiki/Silva_(Summer)
4391,9.5,SSR,Fire,Silva (Yukata),Yukata,-,Gun,-,Human,-,Attack,1200,10000,Aya Hisakawa,https://gbf.wiki/Silva_(Yukata)
3263,8.5,SR,Dark,Skull,Permanent,-,Gun,Melee,Harvin,-,Attack,885,7950,Koki Uchiyama,https://gbf.wiki/Skull
3112,6.5,SR,Earth,Skull (Event),Permanent,-,Gun,-,Harvin,-,Attack,720,6150,Koki Uchiyama,https://gbf.wiki/Skull_(Event)
4396,9.6,SSR,Earth,Skull and Balurga,Permanent,-,Gun,Melee,Harvin,-,Attack,1002,10830,"Koki Uchiyama,Yuki Kaida",https://gbf.wiki/Skull_and_Balurga
4044,9.5,SSR,Water,Societte,Permanent,-,Melee,Harp,Erune,-,Special,1160,7920,Ryoko Shiraishi,https://gbf.wiki/Societte
4095,8.5,SSR,Fire,Societte (Fire),Permanent,-,Melee,Harp,Erune,-,Defense,1730,6470,Ryoko Shiraishi,https://gbf.wiki/Societte_(Fire)
4241,9.3,SSR,Wind,Societte (Wind),Permanent,-,Melee,Harp,Erune,-,Heal,1590,5760,Ryoko Shiraishi,https://gbf.wiki/Societte_(Wind)
4024,9.0,SSR,Light,Sophia,Permanent,-,Staff,-,Human,-,Heal,1830,6160,Kaori Fukuhara,https://gbf.wiki/Sophia
3225,7.5,SR,Light,Sophia (SR),Permanent,-,Staff,-,Human,-,Heal,1600,4950,Kaori Fukuhara,https://gbf.wiki/Sophia_(SR)
4397,9.4,SSR,Water,Sophia (Water),Permanent,-,Staff,-,Human,-,Heal,1960,5400,Kaori Fukuhara,https://gbf.wiki/Sophia_(Water)
3082,6.5,SR,Light,Sophie,Tie-In / Collab,-,Melee,-,Other,-,Attack,980,5570,Kana Hanazawa,https://gbf.wiki/Sophie
3020,7.5,SR,Earth,Soriz,Permanent,-,Melee,-,Human,-,Attack,875,7500,Rikiya Koyama,https://gbf.wiki/Soriz
3117,6.5,SR,Light,Soriz (Event),Permanent,-,Melee,-,Human,-,Defense,1150,4750,Rikiya Koyama,https://gbf.wiki/Soriz_(Event)
4170,9.5,SSR,Earth,Soriz (SSR),Permanent,-,Melee,-,Human,-,Attack,1300,10200,Rikiya Koyama,https://gbf.wiki/Soriz_(SSR)
4353,9.2,SSR,Earth,"Special Week, Silence Suzuka, and Tokai Teio",Tie-In / Collab,-,Melee,-,Other,-,Balanced,1423,8895,"Azumi Waki,Marika Kōno,Machico","https://gbf.wiki/Special_Week,_Silence_Suzuka,_and_Tokai_Teio"
2071,8.0,R,Wind,Spinnah,Permanent,-,Dagger,-,Human,-,Attack,600,4200,Showtaro Morikubo,https://gbf.wiki/Spinnah
3322,8.0,SR,Wind,Spinnah (Holiday),Holiday,-,Dagger,-,Human,-,Attack,850,8250,Showtaro Morikubo,https://gbf.wiki/Spinnah_(Holiday)
4523,9.5,SSR,Wind,Spinnah (SSR),Permanent,-,Dagger,-,Human,-,Attack,1261,9696,Showtaro Morikubo,https://gbf.wiki/Spinnah_(SSR)
3136,6.5,SR,Fire,Stahn Aileron,Tie-In / Collab,-,Sabre,-,Human,-,Attack,830,6180,Tomokazu Seki,https://gbf.wiki/Stahn_Aileron
2019,4.5,R,Wind,Stan,Permanent,-,Sabre,-,Erune,-,Attack,640,4320,Toshiki Masuda,https://gbf.wiki/Stan
3129,6.5,SR,Dark,Stan (Event),Permanent,-,Sabre,-,Erune,-,Balanced,850,4750,Toshiki Masuda,https://gbf.wiki/Stan_(Event)
4233,9.0,SSR,Wind,Stan and Aliza,Permanent,-,Sabre,Melee,Erune,Draph,Attack,1290,5020,"Toshiki Masuda,Natsumi Takamori",https://gbf.wiki/Stan_and_Aliza
4268,9.5,SSR,Water,Sturm,Permanent,-,Sabre,-,Draph,-,Attack,1350,10080,Kanae Itō,https://gbf.wiki/Sturm
4115,9.5,SSR,Fire,Sturm (Grand),Grand,-,Sabre,-,Draph,-,Attack,1100,11100,Kanae Itō,https://gbf.wiki/Sturm_(Grand)
4415,9.5,SSR,Light,Sturm (Summer),Summer,-,Sabre,-,Draph,-,Special,1330,9340,Kanae Itō,https://gbf.wiki/Sturm_(Summer)
2029,5.0,R,Water,Suframare,Permanent,-,Staff,-,Harvin,-,Heal,800,3360,Manami Tanaka,https://gbf.wiki/Suframare
3091,7.0,SR,Water,Suframare (Summer),Summer,-,Staff,-,Harvin,-,Special,900,7230,Manami Tanaka,https://gbf.wiki/Suframare_(Summer)
4531,9.5,SSR,Light,Sui,Permanent,-,Melee,Harp,Other,-,Heal,1610,5630,Minami Tsuda,https://gbf.wiki/Sui
3018,7.5,SR,Wind,Sutera,Permanent,-,Bow,-,Erune,-,Balanced,1310,5930,Shizuka Itō,https://gbf.wiki/Sutera
3187,7.0,SR,Fire,Sutera (Event),Permanent,-,Bow,-,Erune,-,Balanced,1180,5930,Shizuka Itō,https://gbf.wiki/Sutera_(Event)
3113,8.0,SR,Fire,Sutera (Fire),Permanent,-,Bow,-,Erune,-,Defense,1320,5750,Shizuka Itō,https://gbf.wiki/Sutera_(Fire)
4303,9.5,SSR,Wind,Sutera (SSR),Permanent,-,Bow,-,Erune,-,Attack,1148,8660,Shizuka Itō,https://gbf.wiki/Sutera_(SSR)
4220,8.5,SSR,Wind,Suzaku Kururugi,Tie-In / Collab,-,Sabre,Melee,Human,-,Attack,1200,8710,Takahiro Sakurai,https://gbf.wiki/Suzaku_Kururugi
4388,9.5,SSR,Fire,Sylph,Permanent,-,Staff,-,Primal,-,Special,1600,7200,Satomi Moriya,https://gbf.wiki/Sylph
3067,6.0,SR,Wind,Syr (Event),Permanent,-,Dagger,-,Human,-,Special,850,5250,Mikako Komatsu,https://gbf.wiki/Syr_(Event)
4234,9.3,SSR,Fire,Tabina,Permanent,-,Bow,Axe,Human,-,Attack,1300,9550,Kaede Hondo,https://gbf.wiki/Tabina
4350,9.5,SSR,Dark,Tabina (Summer),Summer,-,Axe,Bow,Human,-,Attack,1245,9775,Kaede Hondo,https://gbf.wiki/Tabina_(Summer)
4308,9.3,SSR,Water,"Tanjiro, Nezuko, Zenitsu, and Inosuke",Tie-In / Collab,-,Katana,-,Human,-,Balanced,1560,8200,"Natsuki Hanae,Akari Kitō,Hiro Shimono,Yoshitsugu Matsuoka","https://gbf.wiki/Tanjiro,_Nezuko,_Zenitsu,_and_Inosuke"
2015,4.5,R,Dark,Tanya,Permanent,-,Dagger,-,Human,-,Balanced,830,3840,Ayaka Suwa,https://gbf.wiki/Tanya
3167,7.0,SR,Dark,Tanya (SR),Permanent,-,Dagger,-,Human,-,Attack,1000,7500,Ayaka Suwa,https://gbf.wiki/Tanya_(SR)
4203,9.5,SSR,Dark,Tanya (SSR),Permanent,-,Dagger,-,Human,-,Special,1280,8800,Ayaka Suwa,https://gbf.wiki/Tanya_(SSR)
3084,7.0,SR,Dark,Tanya (Summer),Summer,-,Dagger,-,Human,-,Balanced,1290,6000,Ayaka Suwa,https://gbf.wiki/Tanya_(Summer)
3137,7.5,SR,Light,Tear Grants,Tie-In / Collab,-,Staff,-,Human,-,Balanced,1050,4750,Yukana,https://gbf.wiki/Tear_Grants
3034,7.0,SR,Fire,Teena,Permanent,-,Staff,-,Human,-,Heal,1375,5000,Yui Horie,https://gbf.wiki/Teena
4266,9.4,SSR,Fire,Teena (Summer),Summer,-,Staff,-,Human,-,Balanced,1230,9750,Yui Horie,https://gbf.wiki/Teena_(Summer)
3236,7.0,SR,Fire,Teena (Valentine),Valentine,-,Staff,-,Human,-,Balanced,1250,6250,Yui Horie,https://gbf.wiki/Teena_(Valentine)
4537,9.9,SSR,Water,Tefnut (Summer),Summer,-,Staff,-,Primal,-,Special,1305,8675,Yui Kondo,https://gbf.wiki/Tefnut_(Summer)
3097,6.0,SR,Fire,Teru Tendo,Tie-In / Collab,-,Sabre,-,Human,-,Attack,850,5900,Shugo Nakamura,https://gbf.wiki/Teru_Tendo
3252,7.5,SR,Earth,The Lowain Bros,Permanent,-,Dagger,Sabre,Erune,-,Special,770,7000,"Minoru Shiraishi,Mark Ishii,Junya Enoki",https://gbf.wiki/The_Lowain_Bros
2056,5.5,R,Wind,Thelonim,Permanent,-,Sabre,-,Erune,-,Special,640,4000,Atsushi Abe,https://gbf.wiki/Thelonim
3062,7.0,SR,Fire,Therese,Permanent,-,Sabre,-,Human,-,Balanced,1250,6250,Yū Kobayashi,https://gbf.wiki/Therese
3001,6.0,SR,Water,Therese (Event),Permanent,-,Sabre,-,Human,-,Special,1100,5500,Yū Kobayashi,https://gbf.wiki/Therese_(Event)
4149,9.2,SSR,Fire,Therese (SSR),Permanent,-,Sabre,-,Human,-,Attack,1240,9800,Yū Kobayashi,https://gbf.wiki/Therese_(SSR)
4433,9.2,SSR,Wind,Therese (Wind),Permanent,-,Sabre,-,Human,-,Attack,1305,9475,Yū Kobayashi,https://gbf.wiki/Therese_(Wind)
4032,,SSR,Earth,Threo,Eternal,-,Axe,Sabre,Draph,-,Attack,1533,11333,Minami Takayama,https://gbf.wiki/Threo
4152,9.5,SSR,Wind,Tiamat,Permanent,-,Melee,Staff,Primal,-,Special,1700,7300,—,https://gbf.wiki/Tiamat
4039,,SSR,Fire,Tien,Eternal,-,Gun,-,Erune,-,Balanced,1600,8200,Rina Satō,https://gbf.wiki/Tien
4337,9.5,SSR,Light,Tikoh,Permanent,-,Staff,-,Erune,-,Heal,1794,4710,Yoshino Nanjō,https://gbf.wiki/Tikoh
4487,9.4,SSR,Dark,Tikoh (Halloween),Halloween,-,Staff,-,Erune,-,Heal,1800,4680,Yoshino Nanjō,https://gbf.wiki/Tikoh_(Halloween)
4414,9.3,SSR,Earth,Tikoh (Summer),Summer,-,Staff,-,Erune,-,Heal,1794,4710,Yoshino Nanjō,https://gbf.wiki/Tikoh_(Summer)
4336,9.3,SSR,Water,Troue,Permanent,-,Sabre,-,Erune,-,Special,1168,7840,Shun Horie,https://gbf.wiki/Troue
4180,9.2,SSR,Fire,Tsubasa,Permanent,-,Melee,-,Human,-,Attack,1100,10500,Yuichi Nakamura,https://gbf.wiki/Tsubasa
3099,7.0,SR,Wind,Tsubasa Kashiwagi,Tie-In / Collab,-,Gun,-,Human,-,Balanced,900,5350,Taku Yashiro,https://gbf.wiki/Tsubasa_Kashiwagi
4581,9.6,SSR,Dark,Tsukuyomi,Permanent,-,Staff,-,Primal,-,Heal,1785,6275,Yuka Inokuchi,https://gbf.wiki/Tsukuyomi
4031,,SSR,Light,Tweyen,Eternal,-,Bow,-,Human,-,Balanced,1822,9522,Yūko Minaguchi,https://gbf.wiki/Tweyen
4541,9.5,SSR,Fire,Tweyen (Yukata),Eternal,Yukata,Bow,-,Human,-,Balanced,1622,8222,Yūko Minaguchi,https://gbf.wiki/Tweyen_(Yukata)
4503,9.8,SSR,Dark,Tyra,Permanent,-,Melee,-,Human,-,Attack,1180,8800,Machico,https://gbf.wiki/Tyra
3181,7.0,SR,Wind,Tyre,Permanent,-,Sabre, gun,Human,-,Special,1050,6730,Yoshihisa Kawahara,https://gbf.wiki/Tyre
3300,7.5,SR,Light,Tyre (Yukata),Yukata,-,Sabre,Gun,Human,-,Balanced,1250,6250,Yoshihisa Kawahara,https://gbf.wiki/Tyre_(Yukata)
3238,7.0,SR,Wind,Tōru Amuro,Tie-In / Collab,-,Melee,-,Human,-,Attack,925,5300,Toru Furuya,https://gbf.wiki/T%C5%8Dru_Amuro
3014,7.0,SR,Water,Ulamnuran,Permanent,-,Spear,-,Harvin,-,Special,1010,6530,Ayumu Murase,https://gbf.wiki/Ulamnuran
4442,9.5,SSR,Wind,Ultimate Friday,Fantasy,-,Melee,Spear,Human,-,Balanced,1700,9900,Asami Imai,https://gbf.wiki/Ultimate_Friday
4501,10,SSR,Earth,Uriel,Grand,-,Melee,-,Primal,-,Attack,1530,10000,Kenyu Horiuchi,https://gbf.wiki/Uriel
4526,9.5,SSR,Water,Uruki,4saints,-,Sabre,-,Harvin,-,Defense,1754,7430,Chiyuki Miura,https://gbf.wiki/Uruki
4491,9.7,SSR,Light,Utsusemi,Permanent,-,Harp,Dagger,Draph,-,Special,1273,10355,Reina Kondō,https://gbf.wiki/Utsusemi
3040,7.0,SR,Light,Uzuki Shimamura,Tie-In / Collab,-,Sabre,-,Human,-,Balanced,1080,4600,Ayaka Ōhashi,https://gbf.wiki/Uzuki_Shimamura
4147,9.8,SSR,Water,Vajra,Zodiac,-,Katana,Melee,Erune,-,Attack,1140,8720,Yū Serizawa,https://gbf.wiki/Vajra
4407,9.1,SSR,Dark,Vajra (Summer),Zodiac,Summer,Katana,Melee,Erune,-,Attack,1122,8790,Yū Serizawa,https://gbf.wiki/Vajra_(Summer)
3107,6.5,SR,Water,Vane,Permanent,-,Spear, axe,Human,-,Defense,1470,5800,Takuya Eguchi,https://gbf.wiki/Vane
3047,6.5,SR,Water,Vane (Event),Permanent,-,Spear, axe,Human,-,Defense,1360,4350,Takuya Eguchi,https://gbf.wiki/Vane_(Event)
4551,9.5,SSR,Wind,Vane (Grand),Grand,-,Spear,Axe,Human,-,Defense,1945,6950,Takuya Eguchi,https://gbf.wiki/Vane_(Grand)
4360,9.6,SSR,Wind,Vane (Halloween),Halloween,-,Spear,Axe,Human,-,Defense,2000,7860,Takuya Eguchi,https://gbf.wiki/Vane_(Halloween)
4117,9.5,SSR,Water,Vane (SSR),Permanent,-,Spear,Axe,Human,-,Defense,2180,6960,Takuya Eguchi,https://gbf.wiki/Vane_(SSR)
4057,9.4,SSR,Dark,Vania,Permanent,-,Staff,Dagger,Other,-,Special,1170,9160,Rie Kugimiya,https://gbf.wiki/Vania
3221,8.0,SR,Dark,Vania (SR),Permanent,-,Staff,-,Other,-,Special,945,7630,Rie Kugimiya,https://gbf.wiki/Vania_(SR)
4478,10,SSR,Wind,Vania (Yukata),Yukata,-,Staff,Dagger,Other,-,Attack,1100,9500,Rie Kugimiya,https://gbf.wiki/Vania_(Yukata)
4264,9.3,SSR,Water,Vania and Malinda,Permanent,-,Staff,Melee,Other,-,Special,1240,9000,"Rie Kugimiya,Inuko Inuyama",https://gbf.wiki/Vania_and_Malinda
2037,4.5,R,Earth,Vanzza,Permanent,-,Melee,-,Draph,-,Attack,720,4960,Toru Nara,https://gbf.wiki/Vanzza
3243,7.0,SR,Earth,Vanzza (SR),Permanent,-,Melee,-,Draph,-,Attack,900,8630,Toru Nara,https://gbf.wiki/Vanzza_(SR)
4029,9.5,SSR,Dark,Vaseraga,Permanent,-,Axe,-,Draph,-,Attack,1410,10560,Fumihiko Tachiki,https://gbf.wiki/Vaseraga
4146,9.0,SSR,Earth,Vaseraga (Earth),Permanent,-,Axe,-,Draph,-,Attack,1340,10130,Fumihiko Tachiki,https://gbf.wiki/Vaseraga_(Earth)
4324,9.4,SSR,Fire,Vaseraga (Fire),Permanent,-,Axe,-,Draph,-,Attack,1680,9300,Fumihiko Tachiki,https://gbf.wiki/Vaseraga_(Fire)
4471,9.4,SSR,Water,Vaseraga (Summer),Summer,-,Axe,-,Draph,-,Defense,2150,7660,Fumihiko Tachiki,https://gbf.wiki/Vaseraga_(Summer)
4094,9.5,SSR,Dark,Veight,Permanent,-,Dagger,-,Other,-,Attack,1300,9500,Yūki Kaji,https://gbf.wiki/Veight
4532,9.5,SSR,Wind,Veight (Wind),Permanent,-,Dagger,-,Other,-,Attack,1250,9750,Yūki Kaji,https://gbf.wiki/Veight_(Wind)
4559,9.5,SSR,Wind,Veldora Tempest,Tie-In / Collab,-,Melee,-,Other,-,Attack,1272,9640,Tomoaki Maeno,https://gbf.wiki/Veldora_Tempest
2054,5.5,R,Light,Vermeil,Permanent,-,Dagger,-,Harvin,-,Balanced,675,4500,Tsubasa Yonaga,https://gbf.wiki/Vermeil
3183,8.0,SR,Light,Vermeil (SR),Permanent,-,Sabre,-,Harvin,-,Balanced,1130,6570,Tsubasa Yonaga,https://gbf.wiki/Vermeil_(SR)
2046,4.5,R,Fire,Viceroy,Permanent,-,Axe,-,Human,-,Special,600,4600,Atsushi Tamaru,https://gbf.wiki/Viceroy
4252,9.8,SSR,Dark,Vikala,Zodiac,-,Axe,Melee,Human,-,Balanced,1500,8500,Atsumi Tanezaki,https://gbf.wiki/Vikala
2073,9.0,R,Dark,Vikala (Event),Zodiac,-,Axe,Melee,Human,-,Balanced,810,3950,Atsumi Tanezaki,https://gbf.wiki/Vikala_(Event)
4488,9.6,SSR,Water,Vikala (Halloween),Zodiac,Halloween,Axe,Melee,Human,-,Special,1300,8720,Atsumi Tanezaki,https://gbf.wiki/Vikala_(Halloween)
4408,9.8,SSR,Earth,Vikala (Summer),Zodiac,Summer,Axe,Melee,Human,-,Special,1300,8700,Atsumi Tanezaki,https://gbf.wiki/Vikala_(Summer)
4585,9.7,SSR,Light,Vikala (Yukata),Zodiac,Yukata,Axe,Melee,Human,-,Balanced,1550,8250,Atsumi Tanezaki,https://gbf.wiki/Vikala_(Yukata)
3019,6.0,SR,Dark,Vira,Permanent,-,Sabre,-,Human,-,Attack,1000,7000,Asami Imai,https://gbf.wiki/Vira
4141,9.8,SSR,Light,Vira (Grand),Grand,-,Axe,Spear,Primal,-,Defense,1950,7200,Asami Imai,https://gbf.wiki/Vira_(Grand)
4243,9.1,SSR,Fire,Vira (Promo),Permanent,-,Sabre,-,Human,-,Special,1300,8700,Asami Imai,https://gbf.wiki/Vira_(Promo)
4043,9.2,SSR,Dark,Vira (SSR),Permanent,-,Sabre,-,Human,-,Attack,1280,8960,Asami Imai,https://gbf.wiki/Vira_(SSR)
4053,9.5,SSR,Earth,Vira (Summer),Summer,-,Sabre,-,Human,-,Special,1280,8160,Asami Imai,https://gbf.wiki/Vira_(Summer)
4385,9.7,SSR,Fire,Vira (Valentine),Valentine,-,Sabre,-,Human,-,Defense,2000,6900,Asami Imai,https://gbf.wiki/Vira_(Valentine)
4211,9.2,SSR,Wind,Vira (Wind),Fantasy,-,Harp,Melee,Human,-,Attack,1250,9750,Asami Imai,https://gbf.wiki/Vira_(Wind)
2007,5.0,R,Earth,Volenna,Permanent,-,Sabre,-,Human,-,Defense,880,3600,Yū Shimamura,https://gbf.wiki/Volenna
3056,5.5,SR,Earth,Volenna (Event),Permanent,-,Sabre,-,Human,-,Defense,1100,4500,Yū Shimamura,https://gbf.wiki/Volenna_(Event)
